Edad,D1_MaxD12m,DiasAtrasos_12m,AntiguedadSF_u24m,flg_Garantias,flg_SituacionLaboral,Default,flg_Clean
43,0.579760391,1,22,1,0,0,1
41,0.725689653,3,22,0,0,0,1
40,0.633209046,4,23,0,0,0,1
44,0.005735295,1,23,0,1,0,1
40,0.833479373,1,21,0,1,0,1
38,0.85525158,2,24,1,1,0,1
30,0.011611235,2,24,1,1,0,1
30,0.787248588,0,23,0,1,0,1
47,0.488325564,5,16,0,1,0,1
46,0.521919285,1,22,0,1,0,1
51,0.88035225,1,17,1,1,0,1
39,0.000520499,1,23,0,1,0,1
35,0.875038141,1,15,0,0,0,1
41,0.000386163,1,22,0,0,0,1
34,0.985254138,4,20,0,0,0,1
48,0.917356844,1,13,0,1,0,1
45,0.005114117,2,11,0,1,0,1
31,0.086717512,0,19,0,1,0,1
44,0.39195735,0,22,0,0,0,1
37,0.62781392,2,23,0,0,0,1
30,0.305209091,0,24,1,1,0,1
50,0.69457228,1,21,0,1,0,1
51,0.62673918,2,14,0,1,0,1
35,0.191869768,2,23,0,1,0,1
37,0.296127819,0,17,0,0,0,1
41,0.661264642,1,23,0,0,0,1
46,0.115762639,0,20,0,0,0,1
36,0.113694639,0,20,0,1,0,1
33,0.05903447,1,18,0,1,0,1
33,0.470184765,1,24,1,0,0,1
51,0.300060336,2,22,0,1,0,1
55,0.063354574,1,22,1,1,0,1
27,0.033436573,2,20,0,1,0,1
42,0.922865161,0,23,0,1,0,1
40,0.680184728,2,21,0,0,1,1
40,0.937460062,1,24,0,1,0,1
36,0.725782548,3,23,0,1,0,1
33,0.572428646,1,23,0,1,0,1
41,0.821163155,2,23,0,0,0,1
47,0.601752506,1,16,0,1,0,1
34,0.154244477,1,22,0,1,0,1
35,0.10315075,2,21,0,1,0,1
43,0.820778026,1,24,0,1,0,1
34,0.082486133,3,24,0,0,0,1
49,0.192300477,2,17,0,1,0,1
40,0.935578919,2,22,0,1,0,1
41,0.298201615,0,24,0,1,0,1
34,0.047080101,0,23,0,1,0,1
42,0.028161027,3,24,0,1,0,1
39,0.075932259,0,24,0,1,0,1
52,0.409827108,3,24,0,0,0,1
36,0.173242996,2,20,0,1,0,1
37,0.05340569,4,19,1,0,0,1
40,0.956395373,1,16,1,1,0,1
38,0.091078005,0,23,0,1,0,1
32,0.000999097,5,24,0,0,0,1
43,0.999995594,1,24,0,1,0,1
39,0.336119797,1,21,0,1,0,1
35,0.5920017,3,22,1,0,0,1
42,0.082714533,4,24,0,1,0,1
52,0.659434285,1,20,0,0,0,1
36,0.074058546,2,23,0,1,0,1
47,0.998964167,4,21,0,0,0,1
38,0.002727421,3,20,1,1,0,1
37,0.584994995,4,23,0,0,0,1
43,0.78361389,0,16,0,0,0,1
28,0.311728037,1,24,1,1,0,1
30,0.78605539,1,16,0,1,0,1
49,0.243462721,3,22,0,1,0,1
50,0.007844304,2,24,0,1,0,1
37,0.673065642,5,24,1,1,0,1
38,0.979775234,6,19,0,1,0,1
35,0.426148829,1,19,0,1,0,1
37,0.063905764,3,21,0,1,0,1
32,0.887993624,3,24,0,1,0,1
30,0.970456348,0,19,0,1,0,1
34,0.585957036,2,24,0,1,0,1
39,0.273908959,0,24,1,0,0,1
39,0.727460819,3,15,0,1,0,1
37,0.000840378,2,23,0,1,0,1
30,0.271442711,0,21,1,1,0,1
43,0.517808327,1,20,0,1,0,1
45,0.251656027,3,23,0,1,0,1
42,0.082926966,0,18,0,1,0,1
53,0.036616638,1,23,0,1,0,1
43,0.79583895,1,22,0,1,0,1
47,0.071950577,3,20,0,1,0,1
44,0.23160668,1,18,0,0,0,1
46,0.995148978,2,23,0,1,0,1
29,0.069604598,2,24,0,0,0,1
42,0.225255166,1,22,0,1,0,1
41,0.534821757,2,24,0,1,0,1
50,0.840830603,5,21,0,1,0,1
39,0.199614851,2,23,0,1,0,1
37,0.008441019,3,13,0,1,0,1
28,0.634049342,2,11,0,1,1,1
37,0.80862929,3,24,0,1,0,1
47,0.878698863,1,19,0,0,0,1
34,0.366154467,1,22,0,1,0,1
37,0.576659901,4,24,0,1,0,1
43,1,2,23,0,0,0,1
45,0.105791748,4,22,0,0,0,1
39,0.849053781,2,22,0,1,0,1
44,0.364614425,1,22,1,0,0,1
39,0.840907896,2,21,0,1,0,1
34,0.839701585,2,21,0,1,0,1
47,0.976070237,6,21,1,1,0,1
46,0.151315162,1,20,0,1,0,1
32,0.362178844,1,22,0,1,0,1
45,0.120543232,2,15,1,1,0,1
44,0.997739803,5,24,0,1,0,1
36,0.009541855,4,24,1,1,0,1
46,0.135153292,1,19,0,1,0,1
40,0.043901817,1,22,0,1,0,1
47,0.194245281,1,15,0,0,0,1
34,0.610494614,2,20,1,1,0,1
29,0.991188754,1,24,0,0,0,1
29,0.333697258,6,17,0,1,0,1
32,0.874453153,2,18,0,0,0,1
32,0.692088819,2,19,0,1,0,1
48,0.434173798,10,24,0,1,0,1
53,0.002749509,0,24,1,0,0,1
34,0.574700318,4,22,0,1,0,1
43,0.580428616,1,7,1,1,0,1
48,0.963892763,2,21,0,1,0,1
30,0.745515156,2,24,1,1,0,1
31,0.012679974,2,23,0,1,0,1
31,0.062424341,3,24,0,0,0,1
38,0.642912196,1,18,0,1,0,1
42,0.149849098,2,16,0,0,0,1
31,0.672218867,2,24,0,0,0,1
32,0.123258303,0,22,0,1,0,1
38,0.364361922,4,24,0,1,0,1
40,0.034417989,2,23,0,1,0,1
52,0.594926271,1,21,1,1,0,1
38,0.357103084,2,22,0,1,0,1
30,0.584233703,4,23,0,1,0,1
49,0.205581537,2,18,0,1,0,1
55,0.999989519,3,21,0,1,0,1
46,0.997730256,2,23,1,0,0,1
42,0.93801149,1,18,1,0,0,1
36,0.015476939,1,13,0,1,0,1
33,0.661588991,4,24,0,0,0,1
43,0.061299677,7,23,1,1,0,1
52,0.317889557,1,23,0,1,0,1
51,0.777239812,5,24,0,0,0,1
56,0.576771973,4,23,0,0,0,1
43,0.951229193,2,22,0,0,0,1
50,0.010527976,0,17,0,0,0,1
32,0.992469776,1,20,1,1,0,1
37,0.991231746,2,18,0,1,0,1
48,0.456678058,1,16,0,0,0,1
38,0.003650814,4,21,0,1,0,1
41,0.853709029,1,22,0,0,0,1
48,0.663247263,1,24,1,1,0,1
37,0.531890288,5,24,0,1,0,1
43,0.459824525,4,17,0,0,0,1
35,0.219748258,3,21,0,1,0,1
50,0.000634802,2,24,0,1,0,1
45,0.959695329,1,24,0,1,0,1
35,0.111287554,1,22,1,0,0,1
32,0.044962244,1,21,0,1,0,1
45,0.55763564,1,21,0,0,0,1
53,0.981758856,2,23,0,1,0,1
31,0.124334267,2,21,0,1,0,1
37,0.391098967,5,24,0,1,0,1
43,0.09281532,2,23,1,1,0,1
49,0.147849312,2,20,0,1,0,1
29,0.340953959,1,21,0,0,0,1
53,0.189697848,2,16,1,1,0,1
46,0.627615556,0,19,0,1,0,1
47,0.13649899,3,24,0,1,0,1
35,0.429343525,3,24,0,0,0,1
44,0.001080928,2,21,1,0,0,1
33,0.068311057,4,23,0,0,0,1
44,0.418330402,1,20,0,0,0,1
46,0.134922908,2,18,0,1,0,1
36,0.003500055,2,16,0,1,0,1
47,0.172202358,0,11,0,1,0,1
43,0.03205045,1,12,0,1,0,1
42,0.63756789,9,21,0,1,0,1
37,0.989507525,1,16,0,1,0,1
32,0.333791595,1,22,0,1,0,1
45,0.039788222,2,21,0,1,0,1
33,0.499704011,5,20,0,1,0,1
36,0.036250085,3,17,0,0,0,1
45,0.989923561,2,23,0,0,0,1
37,0.019859449,2,20,0,0,0,1
40,0.085966608,1,16,0,0,0,1
33,0.99892053,1,9,1,1,0,1
47,0.300288785,0,17,1,1,0,1
35,0.238605744,2,16,1,0,0,1
39,0.94372213,0,24,1,0,0,1
29,0.014367414,1,22,0,1,0,1
32,0.000735751,2,17,0,0,0,1
36,0.132494033,3,22,0,1,0,1
38,0.890538751,2,18,0,1,0,1
40,0.483395583,1,19,0,1,0,1
40,0.056046161,2,22,0,1,0,1
39,0.532728685,2,12,0,1,1,1
37,0.652418888,4,24,1,0,0,1
43,0.762883489,2,21,1,1,0,1
33,0.678066292,0,16,0,0,0,1
40,0.045523644,2,18,0,1,0,1
45,0.836251421,1,22,0,1,0,1
41,0.106178366,1,20,0,1,0,1
37,0.897759138,1,15,0,0,0,1
41,0.115642933,1,21,1,1,0,1
38,0.594602841,1,24,0,0,0,1
46,0.426549029,1,23,0,0,0,1
48,0.887697647,2,24,0,1,0,1
54,0.030583026,0,21,1,1,0,1
41,0.97982958,1,24,0,1,0,1
54,0.131001604,5,21,0,0,0,1
54,0.841787447,2,18,0,1,1,1
37,0.999028974,1,23,1,1,0,1
40,0.084541182,3,24,1,1,0,1
36,0.812225817,4,22,0,1,0,1
37,0.476045618,1,21,0,1,0,1
40,0.133553384,6,13,0,0,0,1
48,0.01200226,3,24,0,1,0,1
34,0.116865849,0,21,0,0,0,1
39,0.843127641,1,19,0,1,0,1
45,0.311340018,3,23,0,1,0,1
32,0.474740539,1,19,1,1,0,1
55,0.389769354,2,17,0,1,0,1
42,0.59842447,4,20,0,0,0,1
39,0.227543281,0,24,1,0,0,1
41,0.050862138,1,17,0,1,0,1
31,0.997633009,2,17,0,1,0,1
37,0.972086193,5,22,0,0,0,1
45,0.601863303,1,21,0,1,0,1
43,0.496031264,0,23,1,0,0,1
45,0.995173795,2,19,0,0,0,1
29,0.435604462,3,15,0,1,0,1
39,3.07E-06,2,19,0,1,0,1
48,0.155379359,3,24,0,1,0,1
32,0.857789687,1,15,0,1,0,1
36,0.446392046,4,20,0,1,0,1
34,0.000982895,1,21,0,1,0,1
31,0.555162233,2,21,0,0,1,1
31,0.123572137,2,18,0,1,0,1
41,0.242499351,4,23,0,1,0,1
41,0.575095431,1,23,0,1,0,1
37,0.318563746,2,9,1,1,0,1
38,0.967246052,1,23,0,1,0,1
47,0.543493584,1,19,1,1,0,1
38,0.984040805,2,20,1,1,0,1
45,0.841301935,3,16,0,1,0,1
53,0.597581923,1,20,0,1,0,1
38,0.995819227,4,22,0,0,0,1
42,0.576162779,3,24,0,1,0,1
37,0.7627784,4,21,1,1,0,1
39,0.105665354,2,20,1,0,0,1
37,0.844632834,1,21,0,1,0,1
39,0.994416859,1,21,0,0,0,1
28,0.863247505,1,16,0,1,1,1
52,0.608009419,1,10,0,1,0,1
32,2.68E-05,1,23,0,1,0,1
43,0.466091875,1,20,1,1,0,1
41,0.312931257,1,16,1,1,0,1
38,0.12627806,4,24,0,1,0,1
39,0.009346455,3,21,0,0,0,1
44,0.032939148,1,23,0,0,0,1
49,1.79E-05,0,23,0,1,0,1
32,0.133283126,1,23,1,0,0,1
34,0.638458837,1,20,1,0,0,1
38,0.999635728,1,17,1,1,0,1
43,0.648591364,1,20,0,1,0,1
44,0.160570083,2,13,0,1,0,1
38,0.995611349,1,21,0,0,0,1
34,0.822941256,3,20,0,1,0,1
35,0.003969625,1,23,0,1,0,1
38,0.187373874,1,21,1,1,0,1
33,0.069212486,1,24,0,1,0,1
28,0.836283428,0,13,0,1,0,1
37,0.185783018,2,21,0,1,0,1
50,0.52394647,1,17,0,1,0,1
54,0.870137323,0,18,0,1,0,1
47,0.407342219,2,24,0,0,0,1
43,1.48E-05,1,24,0,0,0,1
41,0.634751929,2,23,0,1,0,1
45,0.00351575,1,19,0,0,0,1
41,0.225070306,1,22,0,1,0,1
43,0.982577254,1,22,0,1,0,1
29,0.983982199,1,24,1,0,0,1
43,0.3918649,1,22,1,1,0,1
44,0.026488816,2,24,0,0,0,1
35,0.468540454,3,17,0,0,0,1
39,0.346030425,2,22,0,1,0,1
38,0.840891904,2,22,0,1,0,1
50,0.252801516,1,22,0,0,0,1
37,0.666573722,1,23,0,1,0,1
34,0.139552315,0,23,0,0,0,1
46,0.994962522,4,24,0,0,0,1
42,0.120509874,2,21,0,1,0,1
34,0.196548301,2,22,1,1,0,1
35,0.952598534,1,19,0,1,1,1
34,0.012416302,1,19,0,1,0,1
45,0.155959917,5,15,1,1,0,1
30,0.017448075,5,24,1,1,0,1
43,0.809179216,2,18,0,1,0,1
39,0.421760152,2,20,0,1,0,1
35,0.064833239,0,24,0,1,0,1
39,0.709639998,5,22,0,1,0,1
37,0.507566465,1,21,1,1,0,1
38,0.999410626,0,21,0,1,0,1
45,0.83336607,0,24,0,1,0,1
35,0.978360093,3,24,0,1,0,1
44,0.701352062,1,18,1,1,0,1
38,0.880575741,3,22,0,1,0,1
38,0.995193192,1,17,0,0,0,1
41,0.058303496,2,22,0,1,0,1
35,0.470778397,4,23,1,1,0,1
44,0.003889969,0,24,1,1,0,1
43,0.018164663,2,18,0,1,0,1
33,0.824089918,4,23,0,0,0,1
42,0.210187612,0,19,0,1,0,1
45,0.130200782,1,24,0,0,0,1
28,0.018627295,3,24,1,1,0,1
46,0.02173531,2,24,0,0,0,1
33,0.795653348,3,23,1,1,0,1
48,0.06714823,4,24,0,0,0,1
40,0.747036257,2,14,1,1,0,1
45,0.550979745,1,24,0,1,0,1
46,0.659306543,2,23,1,1,0,1
49,0.723939042,1,23,0,1,0,1
49,0.767946549,1,19,0,1,1,1
43,0.542123035,2,16,0,1,0,1
40,0.014066012,1,22,1,0,0,1
35,0.620867969,3,23,0,1,0,1
49,0.942433428,2,16,0,1,0,1
50,0.694910516,2,19,0,0,0,1
43,0.000247987,1,23,0,1,0,1
51,0.1839104,3,23,0,1,0,1
35,0.944290661,1,7,1,0,0,1
42,0.701119174,2,22,0,1,1,1
35,0.997951989,1,22,1,1,0,1
37,0.473658013,1,20,0,1,0,1
46,0.246560812,2,14,0,1,0,1
38,0.025779262,1,12,0,1,0,1
45,0.020138617,3,22,0,1,0,1
37,0.377425902,2,20,0,1,0,1
45,0.880078623,1,24,0,0,0,1
42,0.99872257,4,24,0,1,0,1
38,0.01875648,1,20,0,1,0,1
38,0.971193398,2,22,1,1,0,1
40,0.045024399,0,24,1,0,0,1
45,0.442106908,4,18,0,1,0,1
50,0.503968672,7,15,1,1,0,1
33,0.519802914,2,24,0,1,0,1
36,0.976690793,1,16,0,1,0,1
33,0.787141993,2,23,0,1,0,1
50,0.789941584,5,23,0,1,0,1
36,0.195239414,3,18,0,1,0,1
40,0.159935201,1,24,0,1,0,1
43,0.720552017,1,23,0,0,0,1
48,0.443998347,1,21,0,1,0,1
46,0.059324248,5,18,0,1,0,1
35,0.744263196,6,18,0,1,0,1
46,0.007349722,1,24,1,0,0,1
31,0.531751926,1,21,1,1,0,1
51,0.988982654,3,20,0,1,0,1
35,0.123450097,3,24,0,1,0,1
32,0.029721392,5,24,0,1,0,1
46,0.033586729,1,24,0,1,0,1
39,0.4309878,4,20,0,0,1,1
36,0.991702235,1,23,0,0,0,1
33,0.957021078,3,21,0,1,0,1
40,0.057130714,3,23,0,0,0,1
33,0.973036906,1,17,0,1,0,1
47,0.004097851,4,23,0,0,0,1
41,0.976138035,5,21,0,1,0,1
50,0.036564205,1,22,0,0,0,1
37,0.362070845,1,24,0,1,0,1
39,0.908570749,4,24,1,1,1,1
45,0.129363142,1,24,0,1,0,1
38,0.993901146,1,22,1,1,0,1
44,0.326904074,8,24,1,1,0,1
31,0.983246356,4,24,0,1,1,1
48,0.065987449,2,23,0,1,0,1
39,0.017913613,5,23,0,1,0,1
47,0.269803345,3,22,0,0,0,1
26,0.696786726,1,24,0,0,0,1
40,0.763208318,4,21,0,1,0,1
37,0.040568585,1,18,0,1,0,1
37,0.95848405,2,20,1,1,0,1
42,0.099807626,8,17,0,1,0,1
32,0.13567582,4,8,0,1,0,1
39,0.007102952,1,20,1,1,0,1
36,0.386810958,3,22,0,1,0,1
37,0.812347626,1,16,0,0,0,1
40,0.40704955,0,24,0,1,0,1
34,0.351852702,0,18,0,0,0,1
46,0.877804013,2,24,0,1,0,1
47,2.99E-06,2,24,1,0,0,1
40,0.021848972,2,14,0,1,0,1
49,0.538637091,2,24,0,0,0,1
46,0.119409108,1,21,0,1,0,1
40,0.869672036,2,24,0,0,0,1
31,0.987811221,1,22,0,1,0,1
40,0.017530755,4,24,0,1,0,1
35,0.919181463,2,22,0,1,0,1
40,0.146408242,3,17,0,0,1,1
41,0.869698312,3,21,1,1,0,1
40,0.98870188,4,24,0,1,0,1
41,0.939279805,5,22,0,1,0,1
35,0.963475733,3,23,0,1,0,1
41,0.017549095,1,21,0,1,0,1
34,0.410236172,6,17,0,1,0,1
35,0.36056646,2,22,0,0,0,1
49,0.006622493,1,16,1,1,0,1
46,0.613482346,5,19,0,0,0,1
40,0.315852254,4,24,0,1,0,1
27,0.013226826,2,23,1,1,0,1
41,0.012977109,2,22,0,0,0,1
39,0.74927036,5,22,0,0,0,1
46,0.004339574,4,23,1,1,0,1
45,0.064812489,4,23,0,0,0,1
42,0.158628,1,19,0,0,0,1
46,0.01778401,1,23,1,0,0,1
44,0.083106284,1,20,0,1,0,1
42,0.865675258,3,21,0,1,0,1
44,0.258065933,2,12,0,1,0,1
49,0.001525125,1,22,0,0,0,1
38,0.745724251,1,21,0,1,0,1
45,0.551434461,4,24,0,1,0,1
43,0.001287159,4,15,0,0,0,1
38,0.134889973,4,7,0,0,0,1
26,0.639466834,2,24,0,0,0,1
35,0.19119804,1,24,0,0,0,1
54,0.996296181,1,21,1,1,0,1
53,0.992419658,4,14,0,0,0,1
53,0.958371885,1,21,0,1,0,1
30,0.721549144,3,15,1,0,0,1
41,0.002515324,4,18,0,1,0,1
28,0.832494757,4,23,0,0,1,1
38,0.923883115,1,23,0,1,0,1
39,0.93693343,2,24,0,0,0,1
29,0.635738206,1,14,0,1,0,1
44,0.345062866,2,22,0,0,0,1
39,0.419131132,1,24,0,1,0,1
47,0.372625162,1,20,1,1,0,1
40,0.810813475,1,24,0,0,0,1
46,0.844501679,3,23,0,1,1,1
39,0.98174793,1,18,0,0,0,1
33,0.535087722,2,23,1,0,1,1
38,0.417853554,2,24,0,1,0,1
38,0.176592996,3,23,1,0,0,1
39,0.936148502,1,24,0,1,0,1
47,0.0146964,2,19,0,1,0,1
43,0.891640167,1,24,0,0,0,1
39,0.909552974,0,22,0,0,0,1
47,0.135814987,1,22,1,0,0,1
30,0.00736931,5,21,0,1,0,1
46,0.109509028,2,23,0,0,1,1
33,0.843654961,4,22,0,1,0,1
31,0.540218158,2,24,1,0,0,1
36,0.036738529,2,23,0,1,0,1
48,0.000137586,1,16,1,0,0,1
39,0.0609989,1,22,0,1,0,1
32,0.742935247,1,13,0,1,0,1
35,0.08382591,2,24,1,1,0,1
39,0.562066119,1,24,1,1,0,1
39,0.90424211,6,22,0,1,0,1
40,0.819412497,0,20,0,1,0,1
44,0.560035098,2,15,1,0,0,1
37,0.033926977,4,21,1,0,0,1
41,0.543526467,1,17,0,0,0,1
37,0.014095548,0,19,1,0,0,1
40,0.019442182,1,24,0,1,0,1
38,0.365219293,2,20,0,0,0,1
34,0.794557644,1,18,0,0,1,1
35,0.591271336,1,23,0,1,0,1
35,0.997961767,1,21,0,0,0,1
43,0.021774864,0,13,0,0,0,1
36,0.089628184,1,22,0,1,0,1
30,0.081746477,1,22,0,1,0,1
46,0.967837638,0,22,0,1,0,1
41,0.132837642,0,21,0,1,0,1
50,0.900942464,4,23,1,1,0,1
39,0.662998078,1,23,1,0,0,1
38,0.049627711,1,24,0,1,0,1
58,0.495088755,2,22,0,1,0,1
36,0.733088924,1,24,0,1,0,1
48,0.767252309,3,24,0,1,0,1
37,0.781885522,2,17,0,0,1,1
50,0.927545477,1,22,0,0,0,1
30,0.053076124,0,14,0,1,0,1
36,0.945701994,0,24,0,1,0,1
51,0.732157466,1,24,0,1,0,1
54,0.107928431,1,22,0,1,0,1
40,0.590389559,1,21,1,1,0,1
53,0.1037429,4,22,0,1,0,1
40,0.020735229,1,18,1,1,0,1
40,0.995540149,4,17,0,1,0,1
47,0.01119758,5,22,0,1,0,1
37,0.999959653,1,24,0,0,0,1
38,0.181655931,4,22,1,1,0,1
37,0.001819885,1,21,0,0,0,1
32,0.393216801,7,24,1,0,0,1
37,0.961042679,3,20,1,1,0,1
36,0.017226986,4,20,0,1,0,1
47,0.023502968,2,23,0,1,0,1
41,0.428617288,2,23,0,1,0,1
43,0.000857372,0,20,0,0,0,1
30,0.820704124,4,21,0,0,0,1
42,0.824525497,3,24,0,0,0,1
36,0.045799102,2,24,1,1,0,1
41,0.998232985,2,18,1,0,0,1
34,0.826428561,0,20,1,1,0,1
40,0.594633122,1,22,0,1,0,1
35,0.684677132,1,24,0,0,0,1
42,0.849489349,1,23,0,1,0,1
51,0.082867554,0,20,0,1,0,1
51,0.878925886,4,20,0,0,0,1
47,0.473757451,2,23,0,0,0,1
47,0.04566458,3,20,1,1,0,1
35,0.978215951,1,24,0,0,0,1
47,0.034986413,3,17,0,0,0,1
39,0.657316728,1,23,0,1,0,1
43,0.075772063,1,21,1,1,0,1
37,0.008808176,3,21,1,1,0,1
36,0.998794721,2,17,0,1,0,1
36,0.534593825,6,24,1,1,0,1
41,0.242176019,1,24,0,1,0,1
39,0.241939113,1,23,1,1,0,1
46,0.7905245,1,20,0,1,0,1
36,0.795868031,1,24,0,1,0,1
40,0.936399192,4,24,1,1,0,1
48,0.001450738,4,24,1,1,0,1
41,0.977140432,0,19,0,0,0,1
53,0.999188492,2,22,0,1,0,1
39,0.088799487,0,22,0,1,0,1
27,0.512661526,1,20,0,1,0,1
43,0.782520384,2,22,1,1,0,1
41,0.875978414,2,20,1,0,0,1
42,0.988718251,1,21,0,1,0,1
45,0.449657024,2,23,0,1,0,1
28,0.10300428,4,23,0,1,0,1
37,0.929284655,1,21,0,1,0,1
39,0.262547747,4,22,0,1,0,1
43,0.259391315,4,20,0,1,0,1
38,0.255314389,2,18,0,0,0,1
43,0.988509017,2,23,0,1,0,1
39,0.80722014,2,24,0,1,0,1
44,0.985030034,2,19,0,1,0,1
32,0.999998057,1,19,0,1,0,1
45,0.768455363,2,22,0,1,0,1
35,0.429146324,2,24,1,0,0,1
40,0.069338588,1,23,1,0,0,1
29,0.112944515,2,21,0,0,0,1
30,0.561211664,1,24,0,1,0,1
36,0.307967386,2,18,0,1,0,1
34,0.000153331,3,18,0,1,1,1
38,0.07842493,2,20,0,1,0,1
37,0.032642698,1,24,0,1,0,1
43,0.480730459,3,20,1,1,0,1
37,0.00189361,2,22,1,1,0,1
30,0.046733831,2,11,0,0,1,1
38,0.965592186,2,20,0,1,0,1
34,0.098368182,1,23,1,0,0,1
37,0.422662311,2,24,1,1,0,1
43,0.573066513,1,22,0,0,0,1
45,0.980578008,3,19,0,0,0,1
47,0.764642481,7,15,0,1,0,1
45,0.261200636,0,23,1,1,0,1
38,0.169174121,1,23,0,1,0,1
45,0.054005752,1,24,0,0,0,1
51,0.994063228,1,20,0,1,0,1
32,0.986395164,3,23,0,1,0,1
42,0.5774561,1,23,0,0,1,1
38,0.076148669,1,22,0,1,0,1
42,0.224650596,1,17,1,0,0,1
48,0.323221824,1,23,0,1,0,1
31,0.000550602,1,24,1,1,0,1
43,0.989107858,2,19,0,0,0,1
39,0.096778114,2,16,1,1,0,1
38,0.687481352,2,17,0,1,0,1
35,0.160184276,1,23,0,1,1,1
37,0.908460474,3,17,0,0,0,1
45,0.64171244,2,17,0,1,0,1
43,0.556979483,2,24,0,1,0,1
40,0.239364925,3,24,0,1,0,1
46,0.999906362,3,22,0,1,0,1
49,0.941993175,0,22,0,0,1,1
40,0.545412329,4,14,1,1,0,1
39,0.073012059,1,22,0,0,0,1
35,0.861883351,1,17,1,0,0,1
34,0.000925704,1,18,0,0,0,1
42,0.537631035,3,21,0,0,0,1
33,0.061539487,5,10,0,1,0,1
43,0.122372367,3,24,1,1,0,1
33,0.999990513,8,24,1,0,0,1
36,0.855431168,4,22,0,1,0,1
37,0.144697386,2,22,0,1,0,1
55,6.65E-06,1,15,0,1,0,1
37,0.128912884,1,20,0,1,0,1
37,0.199942042,2,15,0,1,0,1
49,0.267903471,2,20,1,0,0,1
27,0.331240167,2,20,0,1,0,1
40,0.557933799,2,23,1,0,0,1
50,0.236791189,1,20,0,1,0,1
35,0.861953613,1,23,1,1,0,1
38,0.786961139,1,20,1,0,0,1
51,0.727906672,2,21,1,1,0,1
39,0.069738611,5,24,0,0,0,1
40,0.762150622,3,24,0,1,0,1
40,0.410399326,1,16,0,1,0,1
38,0.357518948,1,21,0,1,0,1
36,0.579423253,1,23,0,0,0,1
41,0.699820809,2,23,0,1,0,1
46,0.032254261,3,19,0,1,0,1
31,0.006144142,2,23,1,1,0,1
27,0.590672359,2,24,0,0,0,1
26,0.263901898,2,21,0,0,0,1
48,0.99520937,3,23,1,1,0,1
40,0.401621968,5,11,0,1,0,1
46,0.924621077,7,20,1,0,0,1
41,0.035787738,2,22,1,1,0,1
44,0.775424113,3,23,1,1,0,1
50,0.94322369,4,23,0,0,0,1
44,0.098094307,0,18,0,0,0,1
31,0.004812376,1,14,0,1,0,1
33,0.356877464,1,23,0,0,0,1
36,0.933278989,2,16,0,0,0,1
47,0.784602866,3,24,0,1,0,1
32,0.393822587,2,24,0,1,0,1
39,0.466631138,1,24,1,1,0,1
44,0.882809582,2,19,0,1,0,1
38,0.635053681,1,24,0,1,0,1
37,0.70257983,1,22,0,1,0,1
47,0.965149254,3,23,0,1,0,1
39,0.492851201,1,20,0,0,0,1
41,0.017992427,1,22,0,1,0,1
51,0.993480517,0,16,0,1,0,1
46,0.99036908,3,24,0,1,0,1
41,0.015242343,3,24,0,1,0,1
41,0.393126065,3,22,0,1,0,1
34,0.276230768,7,19,1,1,0,1
44,0.744973504,3,23,0,1,0,1
41,0.088639109,1,22,0,0,0,1
39,0.138371632,2,14,1,1,0,1
40,0.097968271,2,21,1,1,0,1
36,0.657672844,4,23,1,1,0,1
39,0.707639099,1,21,0,0,0,1
34,0.207576772,3,22,1,1,0,1
36,0.002301705,3,23,0,1,0,1
34,0.371597295,4,22,0,1,0,1
40,0.748123485,1,22,0,1,0,1
40,0.608079781,2,22,1,1,0,1
42,0.0825079,2,21,0,0,0,1
49,0.992564246,6,17,0,1,0,1
40,0.497101651,2,18,0,0,0,1
50,0.000531607,1,20,0,0,0,1
52,0.348009242,2,21,0,0,0,1
40,0.341723551,5,19,1,0,0,1
33,0.09506338,2,17,0,1,0,1
47,0.978468032,2,21,0,1,0,1
35,0.473916448,2,16,0,0,0,1
36,0.980182897,2,23,0,1,0,1
33,0.15861504,0,24,0,1,0,1
39,0.714139355,8,23,0,0,0,1
43,0.098062071,6,19,0,1,0,1
39,0.82737325,1,24,0,1,0,1
39,0.026077123,5,22,0,0,1,1
47,0.055075118,1,14,0,0,0,1
34,0.998600045,2,20,0,0,0,1
37,0.056018216,1,22,0,0,0,1
42,0.134021537,2,23,0,1,0,1
33,0.684295754,0,23,1,0,0,1
34,0.603089787,1,24,0,1,0,1
44,0.999995531,3,23,1,1,0,1
34,0.833422524,4,22,1,1,0,1
38,0.18145598,1,21,1,1,0,1
39,0.156688243,1,20,0,1,0,1
48,0.867564179,2,22,0,1,0,1
36,0.000497818,3,18,1,1,0,1
47,0.501657099,2,23,0,1,0,1
31,0.95760937,1,18,0,0,0,1
37,0.975854386,2,19,0,1,0,1
34,0.382586438,1,23,0,1,0,1
45,0.311176548,1,24,0,0,0,1
45,0.159922556,3,23,0,0,0,1
36,0.789167269,3,20,0,0,0,1
49,0.250175615,0,20,1,1,0,1
39,0.992907324,1,19,1,0,0,1
33,0.876414651,6,24,0,1,0,1
33,0.000671002,2,23,0,1,0,1
49,0.152807391,3,20,1,1,0,1
37,0.837116277,2,14,0,1,0,1
42,0.987356353,2,16,0,1,0,1
31,0.133019931,3,24,0,0,0,1
57,0.123085738,0,21,0,1,0,1
54,0.851643444,4,24,0,1,0,1
51,0.972377324,2,24,0,1,0,1
